"SITE_NO","RSQA_STUDY","RSQA_STUDY_DESC","STATION_NM","LAT_VA","LONG_VA","DEC_LAT_VA","DEC_LONG_VA","COORD_METH_DESC","COORD_ACY_DESC","COORD_DATUM_CD","COUNTY_NM","STATE_NM","STATE_ABBREV"
"01362200       ","NESQA","Northeast Stream-Quality Assessment","ESOPUS CREEK AT ALLABEN NY"," 420701    "," 0742249    ","42.1169444444444","-74.3802777777778","Interpolated from map","Accurate to +/- 1 second","NAD83     ","Ulster County","New York","NY"
"440656122491200","PNSQA","Pacific Northwest Stream-Quality Assessment","CAMP CREEK AT UPPER CAMP CR RD, NR WALTERVILLE, OR"," 440656.34 "," 1224911.73 ","44.11565","-122.819925","Interpolated from Digital Map","Accurate to +/- 1 second","NAD83     ","Lane County","Oregon","OR"
"03271000       ","MSQA","Midwest Stream-Quality Assessment","Wolf Creek at Dayton OH"," 394600    "," 0841412    ","39.7667252474037","-84.2366085991643","Interpolated from map","Accurate to +/- 1 second","NAD27     ","Montgomery County","Ohio","OH"
"440257123103200","PNSQA","Pacific Northwest Stream-Quality Assessment","AMAZON CREEK NEAR DANEBO ROAD AT EUGENE, OR"," 440256.4  "," 1231042.3  ","44.049","-123.178416666667","Interpolated from Digital Map","Accurate to +/- 1 second","NAD83     ","Lane County","Oregon","OR"
"02146110       ","SESQA","Southeast Stream-Quality Assessment","MANCHESTER CREEK AT ROCK HILL, SC"," 345640    "," 0805847    ","34.9444444444444","-80.9797222222222","Global positioning system (GPS), Standard Positioning Service (SPS) or PrecisePositioning Service (PPS)","Accurate to +/- 1 second","NAD83     ","York County","South Carolina","SC"
"02165200       ","SESQA","Southeast Stream-Quality Assessment","SOUTH RABON CREEK NEAR GRAY COURT, SC"," 343112    "," 0820926    ","34.5201195675519","-82.1570514063272","Interpolated from map","Unknown","NAD27     ","Laurens County","South Carolina","SC"
"14201300       ","PNSQA","Pacific Northwest Stream-Quality Assessment","ZOLLNER CREEK NEAR MT ANGEL, OR"," 450602    "," 1224914    ","45.1003981648871","-122.821759569594","Interpolated from map","Unknown","NAD27     ","Marion County","Oregon","OR"
"04245840       ","NESQA","Northeast Stream-Quality Assessment","SCRIBA CREEK NEAR CONSTANTIA NY"," 431535    "," 0760010    ","43.2597222222222","-76.0027777777778","Interpolated from map","Accurate to +/- 1 second","NAD83     ","Oswego County","New York","NY"
"02164000       ","SESQA","Southeast Stream-Quality Assessment","REEDY RIVER NEAR GREENVILLE, SC"," 344800    "," 0822155    ","34.8001183107906","-82.3651212510377","Interpolated from map","Unknown","NAD27     ","Greenville County","South Carolina","SC"
"02160381       ","SESQA","Southeast Stream-Quality Assessment","DURBIN CREEK ABOVE FOUNTAIN INN, SC"," 344300    "," 0821026    ","34.7167881768631","-82.1737221982225","Interpolated from map","Accurate to +/- 5 seconds","NAD27     ","Laurens County","South Carolina","SC"
"03241500       ","MSQA","Midwest Stream-Quality Assessment","Massies Creek at Wilberforce OH"," 394320.6  "," 0835256.3  ","39.7223888888889","-83.8823055555555","Interpolated from Digital Map","Accurate to +/- .1 second (differentially corrected GPS)","NAD83     ","Greene County","Ohio","OH"
"01667850       ","SESQA","Southeast Stream-Quality Assessment","MINE RUN AT BURR HILL, VA"," 382036    "," 0775133    ","38.3434631853847","-77.8588835118856","Interpolated from map","Unknown","NAD27     ","Orange County","Virginia","VA"
"413735076162701","NESQA","Northeast Stream-Quality Assessment","SUGAR RUN NEAR WILMOT PA"," 413735.17 "," 0761627.68 ","41.6264361111111","-76.2743555555556","Interpolated from Digital Map","Accurate to +/- .01 second (differentially corrected GPS)","NAD83     ","Bradford County","Pennsylvania","PA"
"445029122592600","PNSQA","Pacific Northwest Stream-Quality Assessment","BATTLE CREEK NEAR TURNER, OR"," 445029    "," 1225926    ","44.8412320108419","-122.991760633107","Global positioning system (GPS), Standard Positioning Service (SPS) or PrecisePositioning Service (PPS)","Accurate to +/- 1 second","NAD27     ","Marion County","Oregon","OR"
"430524076084201","NESQA","Northeast Stream-Quality Assessment","LEY CR AT LEMOYNE AND FACTORY AT MATTYDALE NY"," 430524.30 "," 0760842.50 ","43.0900833333333","-76.1451388888889","Interpolated from Digital Map","Accurate to +/- .01 second (differentially corrected GPS)","NAD83     ","Onondaga County","New York","NY"
"443436123023600","PNSQA","Pacific Northwest Stream-Quality Assessment","OAK CREEK AT FRY RD SE, NEAR ALBANY, OR"," 443435.59 "," 1230235.87 ","44.5765527777778","-123.043297222222","Interpolated from Digital Map","Accurate to +/- 1 second","NAD83     ","Linn County","Oregon","OR"
"441033122524900","PNSQA","Pacific Northwest Stream-Quality Assessment","PARSONS CREEK AT PARSONS CREEK RD, NR MARCOLA, OR"," 441032.9  "," 1225250.6  ","44.1758055555556","-122.880722222222","Interpolated from Digital Map","Accurate to +/- 1 second","NAD83     ","Lane County","Oregon","OR"
"01513550       ","NESQA","Northeast Stream-Quality Assessment","Choconut Creek near Choconut, PA"," 415746    "," 0760005    ","41.9627777777778","-76.0013888888889","Global positioning system (GPS), Standard Positioning Service (SPS) or PrecisePositioning Service (PPS)","Accurate to +/- 1 second","NAD83     ","Susquehanna County","Pennsylvania","PA"
"412715074030101","NESQA","Northeast Stream-Quality Assessment","SILVER STREAM AT VAILS GATE NY"," 412715.98 "," 0740301.01 ","41.4544388888889","-74.0502805555556","Interpolated from Digital Map","Accurate to +/- .01 second (differentially corrected GPS)","NAD83     ","Orange County","New York","NY"
"01531250       ","NESQA","Northeast Stream-Quality Assessment","NB Sugar Creek Trib near Columbia Cross Roads, PA"," 415025    "," 0764938    ","41.8403521485555","-76.8269019159518","Interpolated from map","Accurate to +/- 1 second","NAD27     ","Bradford County","Pennsylvania","PA"
"450016123012800","PNSQA","Pacific Northwest Stream-Quality Assessment","CLAGGETT CREEK AT NORTH RIVER ROAD AT KEIZER, OR"," 450016    "," 1230128    ","45.0042859005962","-123.025652363138","Interpolated from map","Unknown","NAD27     ","Marion County","Oregon","OR"
"450033122474700","PNSQA","Pacific Northwest Stream-Quality Assessment","SILVER CR AT SILVER CR FELLOWSHIP,  SILVERTON, OR"," 450032.7  "," 1224747.3  ","45.0090833333333","-122.796472222222","Interpolated from Digital Map","Accurate to +/- 1 second","NAD83     ","Marion County","Oregon","OR"
"424059073322501","NESQA","Northeast Stream-Quality Assessment","POESTEN KILL AT BLUE FACTORY RD AT BARBERFILLE NY"," 424059.56 "," 0733225.80 ","42.6832111111111","-73.5405","Interpolated from Digital Map","Accurate to +/- .01 second (differentially corrected GPS)","NAD83     ","Rensselaer County","New York","NY"
"410133082465301","MSQA","Midwest Stream-Quality Assessment","Unnamed Trib to Honey Creek near Willard, OH"," 410133.10 "," 0824653.49 ","41.0258611111111","-82.781525","Interpolated from Digital Map","Accurate to +/- .5 second (Precise Positioning Service (PLGR/PPS GPS))","NAD83     ","Huron County","Ohio","OH"
"445819123042500","PNSQA","Pacific Northwest Stream-Quality Assessment","GIBSON CREEK IN BRUSH COLLEGE PARK, AT SALEM, OR"," 445817.1  "," 1230429.6  ","44.9714166666667","-123.074888888889","Interpolated from Digital Map","Accurate to +/- 1 second","NAD83     ","Polk County","Oregon","OR"
"441205122501000","PNSQA","Pacific Northwest Stream-Quality Assessment","MOHAWK RIVER AT PASCHELKE RD, NEAR MABEL, OR"," 441204.56 "," 1225009.84 ","44.2012666666667","-122.836066666667","Interpolated from Digital Map","Accurate to +/- 1 second","NAD83     ","Lane County","Oregon","OR"
"02186000       ","SESQA","Southeast Stream-Quality Assessment","TWELVEMILE CREEK NEAR LIBERTY, SC"," 344805    "," 0824455    ","34.8015012004264","-82.748472462853","Interpolated from map","Unknown","NAD27     ","Pickens County","South Carolina","SC"
"452414122213200","PNSQA","Pacific Northwest Stream-Quality Assessment","TICKLE CREEK NEAR BORING, OR"," 452414    "," 1222132    ","45.4037319283405","-122.360088277858","Interpolated from map","Accurate to +/- .5 second (Precise Positioning Service (PLGR/PPS GPS))","NAD27     ","Clackamas County","Oregon","OR"
"452538122213700","PNSQA","Pacific Northwest Stream-Quality Assessment","NORTH FORK DEEP CR AT SE CHURCH RD, BORING, OR"," 452538.25 "," 1222137.45 ","45.4272916666667","-122.360402777778","Interpolated from Digital Map","Accurate to +/- .5 second (Precise Positioning Service (PLGR/PPS GPS))","NAD83     ","Clackamas County","Oregon","OR"
"02038850       ","SESQA","Southeast Stream-Quality Assessment","HOLIDAY CREEK NEAR ANDERSONVILLE, VA"," 372455    "," 0783810    ","37.4154243422139","-78.6358392278152","Interpolated from map","Unknown","NAD27     ","Buckingham County","Virginia","VA"
"01658500       ","SESQA","Southeast Stream-Quality Assessment","SOUTH FORK QUANTICO CR NEAR INDEPENDENT HILL, VA"," 383514    "," 0772544    ","38.5873427026679","-77.428595798139","Interpolated from map","Accurate to +/- 1 second","NAD27     ","Prince William County","Virginia","VA"
"452431122303200","PNSQA","Pacific Northwest Stream-Quality Assessment","ROCK CREEK NEAR MOUTH, NEAR DAMASCUS, OR"," 452431    "," 1223032    ","45.4084544136366","-122.510089838963","Interpolated from map","Accurate to +/- 10 seconds","NAD27     ","Clackamas County","Oregon","OR"
"453115122540800","PNSQA","Pacific Northwest Stream-Quality Assessment","BEAVERTON CREEK AT NE 75TH AVE, AT QUATAMA, OR"," 453114.96 "," 1225407.57 ","45.5208222222222","-122.902102777778","Interpolated from Digital Map","Accurate to +/- 1 second","NAD83     ","Washington County","Oregon","OR"
"03259000       ","MSQA","Midwest Stream-Quality Assessment","Mill Creek at Carthage OH"," 391207.1  "," 0842816.6  ","39.2019722222222","-84.4712777777778","Interpolated from Digital Map","Accurate to +/- .1 second (differentially corrected GPS)","NAD83     ","Hamilton County","Ohio","OH"
"01654000       ","SESQA","Southeast Stream-Quality Assessment","ACCOTINK CREEK NEAR ANNANDALE, VA"," 384846    "," 0771343    ","38.8128906619335","-77.228315807732","Interpolated from map","Unknown","NAD27     ","Fairfax County","Virginia","VA"
"451818122575500","PNSQA","Pacific Northwest Stream-Quality Assessment","HESS CR AT FOOTPATH, GEORGE FOX UNIV, NEWBERG, OR"," 451818.9  "," 1225754.4  ","45.30525","-122.965111111111","Interpolated from Digital Map","Accurate to +/- 1 second","NAD83     ","Yamhill County","Oregon","OR"
"14205400       ","PNSQA","Pacific Northwest Stream-Quality Assessment","EAST FORK DAIRY CREEK NEAR MEACHAM CORNER, OR"," 454057    "," 1230406    ","45.6823356805046","-123.069553081611","Interpolated from Digital Map","Accurate to +/- 1 second","NAD27     ","Washington County","Oregon","OR"
"01667870       ","SESQA","Southeast Stream-Quality Assessment","MOUNTAIN RUN NEAR BURR HILL, VA"," 382113    "," 0775338    ","38.3537407570016","-77.8936064933691","Interpolated from map","Unknown","NAD27     ","Orange County","Virginia","VA"
"04240105       ","NESQA","Northeast Stream-Quality Assessment","HARBOR BROOK AT HIAWATHA BOULEVARD, SYRACUSE NY"," 430322    "," 0761106    ","43.0561111111111","-76.185","Interpolated from map","Accurate to +/- 1 second","NAD83     ","Onondaga County","New York","NY"
"413453076041101","NESQA","Northeast Stream-Quality Assessment","LITTLE MEHOOPANY CREEK AT NORTH MEHOOPANY PA"," 413453.54 "," 0760411.28 ","41.5815388888889","-76.0698","Interpolated from Digital Map","Accurate to +/- .01 second (differentially corrected GPS)","NAD83     ","Wyoming County","Pennsylvania","PA"
"02160326       ","SESQA","Southeast Stream-Quality Assessment","ENOREE RIVER AT PELHAM, SC"," 345123    "," 0821335    ","34.8565072677401","-82.2262246824177","Interpolated from map","Accurate to +/- 5 seconds","NAD27     ","Spartanburg County","South Carolina","SC"
"04233300       ","NESQA","Northeast Stream-Quality Assessment","SIXMILE CREEK AT BETHEL GROVE NY"," 422411    "," 0762606    ","42.4030555555556","-76.435","Interpolated from map","Accurate to +/- 1 second","NAD83     ","Tompkins County","New York","NY"
"454558122255200","PNSQA","Pacific Northwest Stream-Quality Assessment","SALMON CREEK AT NE 199TH ST, NR VENERSBORG, WA"," 454558.00 "," 1222552.48 ","45.7661111111111","-122.431244444444","Interpolated from Digital Map","Accurate to +/- 1 second","NAD83     ","Clark County","Washington","WA"
"411146082244001","MSQA","Midwest Stream-Quality Assessment","Vermilion River at SR18 near Clarksfield, OH"," 411145.74 "," 0822439.75 ","41.1960388888889","-82.4110416666667","Interpolated from Digital Map","Accurate to +/- .5 second (Precise Positioning Service (PLGR/PPS GPS))","NAD83     ","Huron County","Ohio","OH"
"442349122440300","PNSQA","Pacific Northwest Stream-Quality Assessment","AMES CREEK AT HWY 20, AT SWEET HOME, OR"," 442349.8  "," 1224402.3  ","44.3971666666667","-122.733972222222","Interpolated from Digital Map","Accurate to +/- 1 second","NAD83     ","Linn County","Oregon","OR"
"02153778       ","SESQA","Southeast Stream-Quality Assessment","LONG BRANCH(RD 705) AT KINGS MOUNTAIN S.P.,SC"," 350806    "," 0812121    ","35.135","-81.3558333333333","Global positioning system (GPS), Standard Positioning Service (SPS) or PrecisePositioning Service (PPS)","Accurate to +/- 1 second","NAD83     ","York County","South Carolina","SC"
"445750123032900","PNSQA","Pacific Northwest Stream-Quality Assessment","GLENN CREEK AT HARRITT DR NW, SALEM, OR"," 445749.6  "," 1230328.6  ","44.9637777777778","-123.057944444444","Interpolated from Digital Map","Accurate to +/- 1 second","NAD83     ","Polk County","Oregon","OR"
"445551123015800","PNSQA","Pacific Northwest Stream-Quality Assessment","PRINGLE CREEK AT SALEM, OR"," 445551    "," 1230158    ","44.9306753736947","-123.033984971256","Interpolated from map","Accurate to +/- .5 second (Precise Positioning Service (PLGR/PPS GPS))","NAD27     ","Marion County","Oregon","OR"
"452543122372300","PNSQA","Pacific Northwest Stream-Quality Assessment","KELLOGG CR BELOW MT SCOTT CR, NR MILWAUKIE, OR"," 452542.99 "," 1223723.30 ","45.4286083333333","-122.623138888889","Interpolated from Digital Map","Accurate to +/- 1 second","NAD83     ","Clackamas County","Oregon","OR"
"455122122310600","PNSQA","Pacific Northwest Stream-Quality Assessment","ROCK CREEK NEAR BATTLE GROUND, WA"," 455104.80 "," 1223119.63 ","45.8513333333333","-122.522119444444","Interpolated from Digital Map","Accurate to +/- 1 second","NAD83     ","Clark County","Washington","WA"
"451244123050200","PNSQA","Pacific Northwest Stream-Quality Assessment","W.F. PALMER CREEK AT WEBFOOT ROAD NR DAYTON, OR"," 451244    "," 1230502    ","45.2120617698298","-123.085102346838","Interpolated from map","Unknown","NAD27     ","Yamhill County","Oregon","OR"
"443423123153700","PNSQA","Pacific Northwest Stream-Quality Assessment","DIXON CREEK AT NW 8TH ST, AT CORVALLIS, OR"," 443423.2  "," 1231544.3  ","44.5731111111111","-123.262305555556","Interpolated from Digital Map","Accurate to +/- 1 second","NAD83     ","Benton County","Oregon","OR"
"454510122424900","PNSQA","Pacific Northwest Stream-Quality Assessment","WHIPPLE CREEK NEAR SALMON CREEK, WA"," 454501.8  "," 1224300.4  ","45.7505","-122.716777777778","Interpolated from Digital Map","Accurate to +/- 1 second","NAD83     ","Clark County","Washington","WA"
"424633075300701","NESQA","Northeast Stream-Quality Assessment","SANGERFIELD RIVER AT POOLVILLE NY"," 424633.46 "," 0753007.92 ","42.7759611111111","-75.5022","Interpolated from Digital Map","Accurate to +/- .01 second (differentially corrected GPS)","NAD83     ","Madison County","New York","NY"
"453145122534500","PNSQA","Pacific Northwest Stream-Quality Assessment","ROCK CREEK NEAR NW CHERRY LANE, NEAR ORENCO, OR"," 453145.5  "," 1225341.1  ","45.5293055555556","-122.89475","Interpolated from Digital Map","Accurate to +/- 1 second","NAD83     ","Washington County","Oregon","OR"
"02046160       ","SESQA","Southeast Stream-Quality Assessment","SAPPONY CREEK AT ROUTE 646 NEAR DEWITT, VA"," 365936.5  "," 0773826.3  ","36.9934722222222","-77.6406388888889","Interpolated from Digital Map","Accurate to +/- .1 second (differentially corrected GPS)","NAD83     ","Dinwiddie County","Virginia","VA"
"422644076300001","NESQA","Northeast Stream-Quality Assessment","CASCADILLA CREEK AT ITHACA NY"," 422644.99 "," 0763000.97 ","42.4458305555556","-76.5002694444444","Interpolated from Digital Map","Accurate to +/- .01 second (differentially corrected GPS)","NAD83     ","Tompkins County","New York","NY"
"021473426      ","SESQA","Southeast Stream-Quality Assessment","TOOLS FORK CREEK NEAR ROCK HILL, SC"," 345723    "," 0810623    ","34.9565305381843","-81.1061881627006","Interpolated from map","Accurate to +/- 5 seconds","NAD27     ","York County","South Carolina","SC"
"422223074400201","NESQA","Northeast Stream-Quality Assessment","WEST BR DELAWARE R AT CORNELL AVE BRIDGE, HOBART"," 422223.13 "," 0744002.37 ","42.3730916666667","-74.667325","Interpolated from Digital Map","Accurate to +/- .01 second (differentially corrected GPS)","NAD83     ","Delaware County","New York","NY"
"453506123125700","PNSQA","Pacific Northwest Stream-Quality Assessment","ILER CREEK NEAR FOREST GROVE, OR"," 453506    "," 1231257    ","45.5848343555175","-123.217055642523","Global positioning system (GPS), Standard Positioning Service (SPS) or PrecisePositioning Service (PPS)","Accurate to +/- 1 second","NAD27     ","Washington County","Oregon","OR"
"02040919       ","SESQA","Southeast Stream-Quality Assessment","CELLAR CREEK AT ROUTE 610 NEAR SPAINVILLE, VA"," 371209.9  "," 0775815    ","37.20275","-77.9708333333333","Interpolated from Digital Map","Accurate to +/- .1 second (differentially corrected GPS)","NAD83     ","Nottoway County","Virginia","VA"
"414904073575201","NESQA","Northeast Stream-Quality Assessment","BLACK CREEK ABOVE RT 9W BRIDGE AT ESOPUS NY"," 414904.98 "," 0735752.02 ","41.81805","-73.96445","Interpolated from Digital Map","Accurate to +/- .01 second (differentially corrected GPS)","NAD83     ","Ulster County","New York","NY"
"14142800       ","PNSQA","Pacific Northwest Stream-Quality Assessment","BEAVER CREEK AT TROUTDALE, OR"," 453110    "," 1222316    ","45.5192866002926","-122.388979767206","Interpolated from map","Accurate to +/- 1 second","NAD27     ","Multnomah County","Oregon","OR"
"02045370       ","SESQA","Southeast Stream-Quality Assessment","BUCKSKIN CREEK AT RT 609 NEAR MCKENNY, VA"," 365533.0  "," 0773817.2  ","36.9258333333333","-77.6381111111111","Global positioning system (GPS), Standard Positioning Service (SPS) or PrecisePositioning Service (PPS)","Accurate to +/- 1 second","NAD83     ","Dinwiddie County","Virginia","VA"
"420722075565001","NESQA","Northeast Stream-Quality Assessment","LITTLE CHOCONUT CR AT ST JOHN'S CH AT JOHNSON CITY"," 420722.14 "," 0755650.29 ","42.1228166666667","-75.9473027777778","Interpolated from Digital Map","Accurate to +/- .01 second (differentially corrected GPS)","NAD83     ","Broome County","New York","NY"
"451350122221100","PNSQA","Pacific Northwest Stream-Quality Assessment","CLEAR CREEK AT METZLER PARK, NR SPRINGWATER, OR"," 451350.49 "," 1222210.53 ","45.2306916666667","-122.369591666667","Interpolated from Digital Map","Accurate to +/- 1 second","NAD83     ","Clackamas County","Oregon","OR"
"01372040       ","NESQA","Northeast Stream-Quality Assessment","CRUM ELBOW CR AT HYDE PARK NY"," 414725.99 "," 0735548.76 ","41.7905527777778","-73.9302111111111","Interpolated from Digital Map","Accurate to +/- .01 second (differentially corrected GPS)","NAD83     ","Dutchess County","New York","NY"
"411959073522901","NESQA","Northeast Stream-Quality Assessment","PEEKSKILL HOLLOW CREEK AT LAKE PEEKSKILL NY"," 411959.02 "," 0735229.03 ","41.3330611111111","-73.8747305555555","Interpolated from Digital Map","Accurate to +/- .01 second (differentially corrected GPS)","NAD83     ","Putnam County","New York","NY"
"435420096290500","MSQA","Midwest Stream-Quality Assessment","PIPESTONE CREEK NR SD/MN STATE LINE"," 435420    "," 0962905    ","43.9055555555556","-96.4847222222222","Interpolated from map","Accurate to +/- 3 seconds (Standard Positioning Service (SPS GPS))","NAD83     ","Moody County","South Dakota","SD"
"02041038       ","SESQA","Southeast Stream-Quality Assessment","SWEATHOUSE CREEK AT ROUTE 708 NEAR SCOTTS FORK, VA"," 371644.9  "," 0775140    ","37.2791388888889","-77.8611111111111","Interpolated from Digital Map","Accurate to +/- .1 second (differentially corrected GPS)","NAD83     ","Amelia County","Virginia","VA"
"01374890       ","NESQA","Northeast Stream-Quality Assessment","CROSS RIVER NEAR CROSS RIVER NY"," 411536.8  "," 0733606.7  ","41.2602222222222","-73.6018611111111","Interpolated from map","Accurate to +/- .1 second (differentially corrected GPS)","NAD83     ","Westchester County","New York","NY"
"01513820       ","NESQA","Northeast Stream-Quality Assessment","APALACHIN CREEK AT APALACHIN NY"," 420344    "," 0760857    ","42.0622967808243","-76.1488168457465","Interpolated from map","Accurate to +/- 1 second","NAD27     ","Tioga County","New York","NY"
"01513725       ","NESQA","Northeast Stream-Quality Assessment","NANTICOKE CREEK AT AMES ROAD NEAR MAINE NY"," 421255.7  "," 0760221.9  ","42.2154722222222","-76.0394166666667","Interpolated from Digital Map","Accurate to +/- .1 second (differentially corrected GPS)","NAD83     ","Broome County","New York","NY"
"415929076544401","NESQA","Northeast Stream-Quality Assessment","HAMMOND CREEK NEAR WELLS PA"," 415946.63 "," 0765426.72 ","41.9962861111111","-76.9074222222222","Interpolated from Digital Map","Accurate to +/- .01 second (differentially corrected GPS)","NAD83     ","Bradford County","Pennsylvania","PA"
"02034414       ","SESQA","Southeast Stream-Quality Assessment","BONBROOK CREEK NEAR WHITEVILLE, VA"," 373412.3  "," 0781427.4  ","37.5700833333333","-78.2409444444445","Interpolated from Digital Map","Accurate to +/- .1 second (differentially corrected GPS)","NAD83     ","Cumberland County","Virginia","VA"
"14211499       ","PNSQA","Pacific Northwest Stream-Quality Assessment","KELLEY CREEK AT SE 159TH DRIVE AT PORTLAND, OR"," 452837    "," 1222950    ","45.4767869384904","-122.498423925627","Interpolated from map","Accurate to +/- 3 seconds (Standard Positioning Service (SPS GPS))","NAD27     ","Multnomah County","Oregon","OR"
"14202920       ","PNSQA","Pacific Northwest Stream-Quality Assessment","SAIN CREEK NEAR GASTON, OR"," 452850    "," 1231440    ","45.4803898375359","-123.245665772425","Interpolated from map","Accurate to +/- 1 second","NAD27     ","Washington County","Oregon","OR"
"451033122275700","PNSQA","Pacific Northwest Stream-Quality Assessment","MILK CREEK AT S DHOOGE RD, NEAR COLTON, OR"," 451030.33 "," 1222756.51 ","45.1750916666667","-122.465697222222","Interpolated from Digital Map","Accurate to +/- 1 second","NAD83     ","Clackamas County","Oregon","OR"
"02157510       ","SESQA","Southeast Stream-Quality Assessment","MIDDLE TYGER RIVER NEAR LYMAN, SC"," 345624    "," 0820725    ","34.940118719996","-82.1234421415987","Interpolated from map","Accurate to +/- 1 second","NAD27     ","Spartanburg County","South Carolina","SC"
"02011800       ","SESQA","Southeast Stream-Quality Assessment","JACKSON RIVER BL GATHRIGHT DAM NR HOT SPGS, VA"," 375654    "," 0795658    ","37.9484582458373","-79.9492236883961","Interpolated from map","Unknown","NAD27     ","Alleghany County","Virginia","VA"
"02011470       ","SESQA","Southeast Stream-Quality Assessment","BACK CREEK AT SUNRISE, VA"," 381125    "," 0794843    ","38.1904015618219","-79.8117200698588","Interpolated from map","Unknown","NAD27     ","Bath County","Virginia","VA"
"02021500       ","SESQA","Southeast Stream-Quality Assessment","MAURY RIVER AT ROCKBRIDGE BATHS, VA"," 375426    "," 0792520    ","37.9073526624417","-79.4219828901917","Interpolated from map","Unknown","NAD27     ","Rockbridge County","Virginia","VA"
"02011490       ","SESQA","Southeast Stream-Quality Assessment","LITTLE BACK CREEK NEAR SUNRISE, VA"," 381252    "," 0795016    ","38.2145676720124","-79.8375546173392","Interpolated from map","Unknown","NAD27     ","Bath County","Virginia","VA"
"02011500       ","SESQA","Southeast Stream-Quality Assessment","BACK CREEK NEAR MOUNTAIN GROVE, VA"," 380410    "," 0795350    ","38.0695687962249","-79.8970003369682","Interpolated from map","Unknown","NAD27     ","Bath County","Virginia","VA"
"02011460       ","SESQA","Southeast Stream-Quality Assessment","BACK CREEK NEAR SUNRISE, VA"," 381443    "," 0794608    ","38.2454012889438","-79.7686632810584","Interpolated from map","Unknown","NAD27     ","Bath County","Virginia","VA"
"02072000       ","SESQA","Southeast Stream-Quality Assessment","SMITH RIVER NEAR PHILPOTT, VA"," 364650    "," 0800130    ","36.7806924970572","-80.0247646751133","Interpolated from map","Unknown","NAD27     ","Franklin County","Virginia","VA"
"02072500       ","SESQA","Southeast Stream-Quality Assessment","SMITH RIVER AT BASSETT, VA"," 364612    "," 0800004    ","36.7701370945617","-80.000875094412","Interpolated from map","Unknown","NAD27     ","Henry County","Virginia","VA"
